R.date,R.date.Nut,SITE,REPLICATE,SEASON,YEAR,S.date,BUSCAR,L.FW,L.DW,Ri.FW,Ri.DW,Ro.FW,Ro.DW,BG.FW,BG.DW,T.DW,AG.BG.FW,AG.BG.DW,dens.TOT,SDW,%N.L.DW,d15N.L.DW,%C.L.DW,d13C.L.DW,Bus.Nut,NH4.uM.mean,NO2.uM.mean,NO3.uM.mean,PO4.uM.mean,NH4.uM.q2,NO2.uM.q2,NO3.uM.q2,PO4.uM.q2,Tair.degC.q2,T.d.min.q2,T.d.max.q2,Ed.mol_m2d.q2,siteB,EzSITE.mol_m2d.q2
16/02/2010,16/02/10,CN1,B,WINTER,2010,10/02/2010,40225-CN1-B,155.1425,35.2975,672.64,146.4425,169.725,28.45,842.365,174.8925,210.19,0.184,0.202,1125,0.138,2.4561925,5.9527315,32.8588901,-11.8029278,WINTER2010,5.737,1.4345,24.5965,0.042,5.737,1.4345,24.5965,0.042,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
04/03/2010,04/03/10,CN1,A,WINTER,2010,10/02/2010,40241-CN1-A,408.25,52.2775,1021.25,169.7325,243,29.43,1264.25,199.1625,251.44,0.323,0.262,575,0.71,2.4341309,5.987791,30.9796636,-9.9892396,WINTER2010,5.737,1.4345,24.5965,0.042,5.737,1.4345,24.5965,0.042,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
04/03/2010,04/03/10,CN1,B,WINTER,2010,10/02/2010,40241-CN1-B,225.75,31.945,1196,197.4125,352.5,46.9825,1548.5,244.395,276.34,0.146,0.131,825,0.274,2.8918452,5.7163303,36.5950486,-9.5806782,WINTER2010,5.737,1.4345,24.5965,0.042,5.737,1.4345,24.5965,0.042,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
15/04/2010,15/04/10,CN1,A,SPRING,2010,30/04/2010,40283-CN1-A,396.6,49.035,1591.925,324.9275,345.85,49.1375,1937.775,374.065,423.1,0.205,0.131,900,0.441,2.7177775,5.3031863,32.4613564,-8.641668,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
15/04/2010,15/04/10,CN1,B,SPRING,2010,30/04/2010,40283-CN1-B,439.42,53.98,2498.56,533.465,630.91,79.9,3129.47,613.365,667.345,0.14,0.088,950,0.463,2.5094187,6.4315441,31.4147214,-9.0484332,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
28/04/2010,28/04/10,CN1,A,SPRING,2010,30/04/2010,40296-CN1-A,759.5125,113.7125,958.0675,185.7625,123.8975,16.22,1081.965,201.9825,315.695,0.702,0.563,1100,0.69,2.3342014,3.4845427,30.3389884,-9.2126688,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
28/04/2010,28/04/10,CN1,B,SPRING,2010,30/04/2010,40296-CN1-B,458.81,71.15,1310.6975,258.9825,330.0025,52.68,1640.7,311.6625,382.8125,0.28,0.228,1200,0.382,2.5853407,5.2259322,33.5724732,-9.7961848,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
14/05/2010,14/05/10,CN1,A,SPRING,2010,30/04/2010,40312-CN1-A,333.2175,50.3125,930.795,149.2825,215.8425,32.0775,1146.6375,181.36,231.6725,0.291,0.277,700,0.476,2.6033666,4.6891667,33.2561333,-8.0572955,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
14/05/2010,14/05/10,CN1,B,SPRING,2010,30/04/2010,40312-CN1-B,488.4125,73.07,922.855,141.5975,211.9325,31.0075,1134.7875,172.605,245.675,0.43,0.423,1100,0.444,2.5536273,3.5474113,35.4193445,-8.6945156,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
28/06/2010,NA,CN1,A,SUMMER,2010,13/07/2010,40357-CN1-A,435.75,66.16,479.25,81.9975,162,21.075,641.25,103.0725,169.2325,0.68,0.642,2900,0.15,NA,NA,NA,NA,SUMMER2010,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,22.13057,18.7878,25.584,62.02376989,38910-CN1,21.84402546
28/06/2010,NA,CN1,B,SUMMER,2010,13/07/2010,40357-CN1-B,707.25,104.265,602.75,117.525,156.25,24.9025,759,142.4275,246.6925,0.932,0.732,1850,0.382,NA,NA,NA,NA,SUMMER2010,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,22.13057,18.7878,25.584,62.02376989,38910-CN1,21.84402546
14/07/2010,NA,CN1,A,SUMMER,2010,13/07/2010,40373-CN1-A,867.38,127.6925,615.5975,131.2075,314.88,42.9,930.4775,174.1075,301.8,0.932,0.733,1475,0.588,NA,NA,NA,NA,SUMMER2010,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,22.13057,18.7878,25.584,62.02376989,38910-CN1,21.84402546
14/07/2010,NA,CN1,B,SUMMER,2010,13/07/2010,40373-CN1-B,1081.75,162.7525,507,113.88,275.5,46.21,782.5,160.09,322.8425,1.382,1.017,1875,0.577,NA,NA,NA,NA,SUMMER2010,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,22.13057,18.7878,25.584,62.02376989,38910-CN1,21.84402546
28/07/2010,NA,CN1,A,SUMMER,2010,13/07/2010,40387-CN1-A,271.595,40.8125,581.07,112.715,274.345,39.3875,855.415,152.1025,192.915,0.318,0.268,2600,0.104,NA,NA,NA,NA,SUMMER2010,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,22.13057,18.7878,25.584,62.02376989,38910-CN1,21.84402546
28/07/2010,NA,CN1,B,SUMMER,2010,13/07/2010,40387-CN1-B,263.9,35.4025,668.345,146.8925,223.915,31.485,892.26,178.3775,213.78,0.296,0.198,1175,0.225,NA,NA,NA,NA,SUMMER2010,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,22.13057,18.7878,25.584,62.02376989,38910-CN1,21.84402546
08/10/2010,NA,CN1,A,FALL,2010,24/10/2010,40459-CN1-A,206,29.535,242.25,58.8725,196.75,25.1275,439,84,113.535,0.469,0.352,1225,0.168,NA,NA,NA,NA,FALL2010,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
08/10/2010,NA,CN1,B,FALL,2010,24/10/2010,40459-CN1-B,387.7525,55.055,592.9775,152.24,518.335,88.245,1111.3125,240.485,295.54,0.349,0.229,1300,0.298,NA,NA,NA,NA,FALL2010,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
22/10/2010,NA,CN1,A,FALL,2010,24/10/2010,40473-CN1-A,242.56,28.88,367.3975,81.7375,187.195,24.3625,554.5925,106.1,134.98,0.437,0.272,725,0.335,NA,NA,NA,NA,FALL2010,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
22/10/2010,NA,CN1,B,FALL,2010,24/10/2010,40473-CN1-B,248.2075,37.4975,511.6,128.105,278.545,41.81,790.145,169.915,207.4125,0.314,0.221,725,0.342,NA,NA,NA,NA,FALL2010,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
08/11/2010,NA,CN1,A,FALL,2010,24/10/2010,40490-CN1-A,280.4175,32,925.27,213.795,398.84,56.365,1324.11,270.16,302.16,0.212,0.118,925,0.303,NA,NA,NA,NA,FALL2010,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
08/11/2010,NA,CN1,B,FALL,2010,24/10/2010,40490-CN1-B,203.765,31.7925,715.1125,175.0925,359.25,52.98,1074.3625,228.0725,259.865,0.19,0.139,1400,0.146,NA,NA,NA,NA,FALL2010,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
21/01/2011,NA,CN1,A,WINTER,2011,04/02/2011,40564-CN1-A,139.55,24.125,1016.1,227.325,528.625,73.775,1544.725,301.1,325.225,0.09,0.08,1525,0.092,NA,NA,NA,NA,WINTER2011,0.277,0.5245,11.6935,0.042,0.277,0.5245,11.6935,0.042,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
21/01/2011,NA,CN1,B,WINTER,2011,04/02/2011,40564-CN1-B,120.2275,16.955,788.5775,165.4025,333.8575,40.6125,1122.435,206.015,222.97,0.107,0.082,1475,0.082,NA,NA,NA,NA,WINTER2011,0.277,0.5245,11.6935,0.042,0.277,0.5245,11.6935,0.042,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
04/02/2011,NA,CN1,A,WINTER,2011,04/02/2011,40578-CN1-A,194.85,34.375,1619.475,333.325,333.525,52.525,1953,385.85,420.225,0.1,0.089,925,0.211,NA,NA,NA,NA,WINTER2011,0.277,0.5245,11.6935,0.042,0.277,0.5245,11.6935,0.042,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
04/02/2011,NA,CN1,B,WINTER,2011,04/02/2011,40578-CN1-B,269.95,43.65,1745.7,384.175,485.175,67.35,2230.875,451.525,495.175,0.121,0.097,1200,0.225,NA,NA,NA,NA,WINTER2011,0.277,0.5245,11.6935,0.042,0.277,0.5245,11.6935,0.042,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
18/02/2011,NA,CN1,A,WINTER,2011,04/02/2011,40592-CN1-A,186.455,27.095,1662.75,355.4,372.275,49.475,2035.025,404.875,431.97,0.092,0.067,1075,0.173,NA,NA,NA,NA,WINTER2011,0.277,0.5245,11.6935,0.042,0.277,0.5245,11.6935,0.042,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
18/02/2011,NA,CN1,B,WINTER,2011,04/02/2011,40592-CN1-B,153.5425,20.4175,1557.375,309.125,360.525,46.95,1917.9,356.075,376.4925,0.08,0.057,1000,0.154,NA,NA,NA,NA,WINTER2011,0.277,0.5245,11.6935,0.042,0.277,0.5245,11.6935,0.042,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
04/05/2011,NA,CN1,A,SPRING,2011,26/05/2011,40667-CN1-A,166.875,22.755,237.9,34.335,71.775,7.5075,309.675,41.8425,64.5975,0.539,0.544,700,0.238,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
04/05/2011,NA,CN1,B,SPRING,2011,26/05/2011,40667-CN1-B,95.075,9.99,64.55,8.4175,25.375,0.145,89.925,8.5625,18.5525,1.057,1.167,650,0.146,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
18/05/2011,NA,CN1,A,SPRING,2011,26/05/2011,40681-CN1-A,446.525,68.27,601.525,100.8675,314.675,45.2125,916.2,146.08,214.35,0.487,0.467,1225,0.365,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
18/05/2011,NA,CN1,B,SPRING,2011,26/05/2011,40681-CN1-B,440.4,82.8125,298.075,53.6525,162.475,24.8825,460.55,78.535,161.3475,0.956,1.054,925,0.476,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
01/06/2011,NA,CN1,A,SPRING,2011,26/05/2011,40695-CN1-A,657.4,110.925,354,68.8925,85,10.61,439,79.5025,190.4275,1.497,1.395,2125,0.309,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
01/06/2011,NA,CN1,B,SPRING,2011,26/05/2011,40695-CN1-B,388.925,41.785,708.1,95.1725,110.275,9.49,818.375,104.6625,146.4475,0.475,0.399,875,0.444,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
16/06/2011,NA,CN1,A,SUMMER,2011,01/07/2011,40710-CN1-A,1378.925,208.7575,846.025,169.36,605.375,89.105,1451.4,258.465,467.2225,0.95,0.808,1700,0.811,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN1,20.4816882
16/06/2011,NA,CN1,B,SUMMER,2011,01/07/2011,40710-CN1-B,943.35,163.375,596.525,109.63,349.45,57.94,945.975,167.57,330.945,0.997,0.975,2150,0.439,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN1,20.4816882
04/07/2011,NA,CN1,A,SUMMER,2011,01/07/2011,40728-CN1-A,1373.2875,208.7175,1153.37,213.1525,428.985,67.015,1582.355,280.1675,488.885,0.868,0.745,3200,0.429,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN1,20.4816882
04/07/2011,NA,CN1,B,SUMMER,2011,01/07/2011,40728-CN1-B,1062.66,155.59,832.15,172.14,240.565,39.355,1072.715,211.495,367.085,0.991,0.736,1825,0.582,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN1,20.4816882
15/07/2011,NA,CN1,A,SUMMER,2011,01/07/2011,40739-CN1-A,1061.825,162.4925,457.575,95.2425,225.125,44.8025,682.7,140.045,302.5375,1.555,1.16,2250,0.472,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN1,20.4816882
15/07/2011,NA,CN1,B,SUMMER,2011,01/07/2011,40739-CN1-B,1560.775,208.94,791.025,158.615,506.7,87.9075,1297.725,246.5225,455.4625,1.203,0.848,2650,0.589,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN1,20.4816882
30/09/2011,NA,CN1,A,FALL,2011,14/10/2011,40816-CN1-A,468.825,74.285,802,216.8725,735.5,131.72,1537.5,348.5925,422.8775,0.305,0.213,1275,0.368,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN1,14.32422357
30/09/2011,NA,CN1,B,FALL,2011,14/10/2011,40816-CN1-B,544.375,64.735,1515.925,369.49,829.2,109.76,2345.125,479.25,543.985,0.232,0.135,1725,0.316,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN1,14.32422357
13/10/2011,NA,CN1,A,FALL,2011,14/10/2011,40829-CN1-A,320.825,50.2825,886.3,240.28,532.9,94.36,1419.2,334.64,384.9225,0.226,0.15,1550,0.207,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN1,14.32422357
13/10/2011,NA,CN1,B,FALL,2011,14/10/2011,40829-CN1-B,297,61.005,1190.75,324.2775,788.25,130.71,1979,454.9875,515.9925,0.15,0.134,1650,0.18,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN1,14.32422357
28/10/2011,NA,CN1,A,FALL,2011,14/10/2011,40844-CN1-A,263.025,31.4225,1239.9,312.1825,257.5,29.115,1497.4,341.2975,372.72,0.176,0.092,1150,0.229,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN1,14.32422357
28/10/2011,NA,CN1,B,FALL,2011,14/10/2011,40844-CN1-B,157.75,25.1175,445.125,107.425,280.85,22.0375,725.975,129.4625,154.58,0.217,0.194,1525,0.103,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN1,14.32422357
23/01/2012,NA,CN1,A,WINTER,2012,07/02/2012,40931-CN1-A,191.1675,32.6775,1205.015,264.2525,732.95,108.685,1937.965,372.9375,405.615,0.099,0.088,1650,0.116,NA,NA,NA,NA,WINTER2012,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,12.18519,9.0308,16.1045,24.98380392,39484-CN1,8.468612944
23/01/2012,NA,CN1,B,WINTER,2012,07/02/2012,40931-CN1-B,179.34,35.305,770.885,183.285,659.73,152.165,1430.615,335.45,370.755,0.125,0.105,1275,0.141,NA,NA,NA,NA,WINTER2012,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,12.18519,9.0308,16.1045,24.98380392,39484-CN1,8.468612944
