SITE,ELEVATION.m,YEAR,SEASON,t.d,F.date,S.date,t.units,replicate,R.replicate,LGR,LLRw,TurnR,PI,SDW,source,NH4.uM.mean,NO2.uM.mean,NO3.uM.mean,PO4.uM.mean,NH4.uM.q2,NO2.uM.q2,NO3.uM.q2,PO4.uM.q2,Ed.mean,Ez.SITE.mean,T.air.mean,T.min,T.max,Ed.q2,Ez.SITE.q2,T.air.q2
CN3,-0.5,2007,SPRING,30,17/05/07,02/05/07,9,37,4,1,2.7,0.005,30,0.2128,real,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,51.42172728,10.26671431,17.45480941,11.3341,28.0788,57.7624223,11.19392495,17.28254636
CN3,-0.5,2007,SPRING,30,17/05/07,02/05/07,9,38,5,9.8,8.2,0.025,10,0.3988,real,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,51.42172728,10.26671431,17.45480941,11.3341,28.0788,57.7624223,11.19392495,17.28254636
CN3,-0.5,2007,SPRING,30,17/05/07,02/05/07,9,39,6,6.9,3.9,0.022,10,0.3193,real,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,51.42172728,10.26671431,17.45480941,11.3341,28.0788,57.7624223,11.19392495,17.28254636
CN3,-0.5,2007,SUMMER,32,16/07/07,30/06/07,10,35,1,9.6,8.1,0.025,10.7,0.39,real,1.7185,0.196,0.605,0.2475,1.7185,0.196,0.605,0.2475,61.85939846,12.5563777,23.35000014,16.4458,31.4585,63.23144981,12.37757154,23.72657553
CN3,-0.5,2007,SUMMER,32,16/07/07,30/06/07,10,37,2,8.2,8.1,0.026,16,0.3128,real,1.7185,0.196,0.605,0.2475,1.7185,0.196,0.605,0.2475,61.85939846,12.5563777,23.35000014,16.4458,31.4585,63.23144981,12.37757154,23.72657553
CN3,-0.5,2007,SUMMER,32,16/07/07,30/06/07,10,38,3,6.6,3.9,0.018,10.7,0.3696,real,1.7185,0.196,0.605,0.2475,1.7185,0.196,0.605,0.2475,61.85939846,12.5563777,23.35000014,16.4458,31.4585,63.23144981,12.37757154,23.72657553
CN3,-0.5,2007,SUMMER,32,16/07/07,30/06/07,10,39,4,12.2,NA,0.02,10.7,0.5994,real,1.7185,0.196,0.605,0.2475,1.7185,0.196,0.605,0.2475,61.85939846,12.5563777,23.35000014,16.4458,31.4585,63.23144981,12.37757154,23.72657553
CN3,-0.5,2007,SUMMER,32,16/07/07,30/06/07,10,40,5,10.7,9.7,0.02,16,0.5405,real,1.7185,0.196,0.605,0.2475,1.7185,0.196,0.605,0.2475,61.85939846,12.5563777,23.35000014,16.4458,31.4585,63.23144981,12.37757154,23.72657553
CN3,-0.5,2007,FALL,33,31/10/07,14/10/07,11,31,1,6.2,12.2,0.018,16.5,0.3444,real,1.081,0.9345,3,0.0735,1.081,0.9345,3,0.0735,32.6081017,6.263627588,20.06907409,13.3992,27.2317,33.05612477,6.214867889,20.27999479
CN3,-0.5,2007,FALL,33,31/10/07,14/10/07,11,32,2,10.2,8.6,0.014,16.5,0.7136,real,1.081,0.9345,3,0.0735,1.081,0.9345,3,0.0735,32.6081017,6.263627588,20.06907409,13.3992,27.2317,33.05612477,6.214867889,20.27999479
CN3,-0.5,2007,FALL,33,31/10/07,14/10/07,11,34,3,5.4,11.2,0.01,33,0.5382,real,1.081,0.9345,3,0.0735,1.081,0.9345,3,0.0735,32.6081017,6.263627588,20.06907409,13.3992,27.2317,33.05612477,6.214867889,20.27999479
CN3,-0.5,2007,FALL,33,31/10/07,14/10/07,11,35,4,8.3,6.9,0.013,16.5,0.6154,real,1.081,0.9345,3,0.0735,1.081,0.9345,3,0.0735,32.6081017,6.263627588,20.06907409,13.3992,27.2317,33.05612477,6.214867889,20.27999479
CN3,-0.5,2007,FALL,33,31/10/07,14/10/07,11,38,5,6.6,8,0.014,33,0.4858,real,1.081,0.9345,3,0.0735,1.081,0.9345,3,0.0735,32.6081017,6.263627588,20.06907409,13.3992,27.2317,33.05612477,6.214867889,20.27999479
CN3,-0.5,2007,FALL,33,31/10/07,14/10/07,11,39,6,5.5,6.9,0.013,33,0.44,real,1.081,0.9345,3,0.0735,1.081,0.9345,3,0.0735,32.6081017,6.263627588,20.06907409,13.3992,27.2317,33.05612477,6.214867889,20.27999479
CN3,-0.5,2008,WINTER,28,08/02/08,24/01/08,12,32,1,5.9,8.4,0.016,14,0.3652,real,0.277,0.272,0.5,0.042,0.277,0.272,0.5,0.042,25.16562632,5.288818048,13.43667985,6.7843,20.4572,26.42090391,5.287623023,13.56284896
CN3,-0.5,2008,WINTER,28,08/02/08,24/01/08,12,33,2,7.6,4.9,0.025,14,0.2983,real,0.277,0.272,0.5,0.042,0.277,0.272,0.5,0.042,25.16562632,5.288818048,13.43667985,6.7843,20.4572,26.42090391,5.287623023,13.56284896
CN3,-0.5,2008,WINTER,28,08/02/08,24/01/08,12,37,3,3.7,1.9,0.024,14,0.1532,real,0.277,0.272,0.5,0.042,0.277,0.272,0.5,0.042,25.16562632,5.288818048,13.43667985,6.7843,20.4572,26.42090391,5.287623023,13.56284896
CN3,-0.5,2008,WINTER,28,08/02/08,24/01/08,12,38,4,4,3.8,0.017,28,0.2387,real,0.277,0.272,0.5,0.042,0.277,0.272,0.5,0.042,25.16562632,5.288818048,13.43667985,6.7843,20.4572,26.42090391,5.287623023,13.56284896
CN3,-0.5,2008,SPRING,29,06/05/08,29/04/08,13,28,1,10.4,0.1,0.017,9.7,0.5946,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.69616124,10.72018849,17.14257947,11.4236,25.621,56.7705113,11.52778807,17.10516407
CN3,-0.5,2008,SPRING,29,06/05/08,29/04/08,13,30,2,4.2,3,0.014,NA,0.298,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.69616124,10.72018849,17.14257947,11.4236,25.621,56.7705113,11.52778807,17.10516407
CN3,-0.5,2008,SPRING,29,06/05/08,29/04/08,13,33,3,3.1,4,0.016,29,0.1936,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.69616124,10.72018849,17.14257947,11.4236,25.621,56.7705113,11.52778807,17.10516407
CN3,-0.5,2008,SPRING,29,06/05/08,29/04/08,13,34,4,9.5,0.2,0.015,14.5,0.6462,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.69616124,10.72018849,17.14257947,11.4236,25.621,56.7705113,11.52778807,17.10516407
CN3,-0.5,2008,SPRING,29,06/05/08,29/04/08,13,35,5,8.3,2.1,0.021,29,0.3869,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.69616124,10.72018849,17.14257947,11.4236,25.621,56.7705113,11.52778807,17.10516407
CN3,-0.5,2008,SUMMER,26,30/07/08,16/07/08,14,26,1,7.5,7,0.021,13,0.3547,real,1.053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,61.54572332,12.74847836,24.43595008,18.0649,31.7477,62.24881018,13.1614212,24.40016979
CN3,-0.5,2008,SUMMER,26,30/07/08,16/07/08,14,28,2,12,11.8,0.02,13,0.5947,real,1.053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,61.54572332,12.74847836,24.43595008,18.0649,31.7477,62.24881018,13.1614212,24.40016979
CN3,-0.5,2008,SUMMER,26,30/07/08,16/07/08,14,29,3,23.2,15.1,0.026,13,0.905,real,1.053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,61.54572332,12.74847836,24.43595008,18.0649,31.7477,62.24881018,13.1614212,24.40016979
CN3,-0.5,2008,SUMMER,26,30/07/08,16/07/08,14,30,4,15.4,8.8,0.022,8.7,0.7056,real,1.053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,61.54572332,12.74847836,24.43595008,18.0649,31.7477,62.24881018,13.1614212,24.40016979
CN3,-0.5,2008,SUMMER,26,30/07/08,16/07/08,14,31,5,13,8.9,0.023,13,0.5652,real,1.053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,61.54572332,12.74847836,24.43595008,18.0649,31.7477,62.24881018,13.1614212,24.40016979
CN3,-0.5,2008,SUMMER,26,30/07/08,16/07/08,14,32,6,12.8,9.1,0.022,8.7,0.5796,real,1.053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,61.54572332,12.74847836,24.43595008,18.0649,31.7477,62.24881018,13.1614212,24.40016979
CN3,-0.5,2008,SUMMER,26,30/07/08,16/07/08,14,33,7,13.3,10,0.019,13,0.686,real,1.053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,61.54572332,12.74847836,24.43595008,18.0649,31.7477,62.24881018,13.1614212,24.40016979
CN3,-0.5,2008,SUMMER,26,30/07/08,16/07/08,14,35,8,5.9,3.4,0.021,13,0.2766,real,1.053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,61.54572332,12.74847836,24.43595008,18.0649,31.7477,62.24881018,13.1614212,24.40016979
CN3,-0.5,2008,FALL,29,13/11/08,29/10/08,15,32,1,5.8,8.6,0.013,29,0.4539,real,1.5245,0.956,6.3225,0.042,1.5245,0.956,6.3225,0.042,25.17247611,4.616724815,16.39778302,9.5745,23.8233,27.16301837,4.325704544,15.56295521
CN3,-0.5,2008,FALL,29,13/11/08,29/10/08,15,36,2,3.9,11.1,0.01,29,0.3994,real,1.5245,0.956,6.3225,0.042,1.5245,0.956,6.3225,0.042,25.17247611,4.616724815,16.39778302,9.5745,23.8233,27.16301837,4.325704544,15.56295521
CN3,-0.5,2008,FALL,29,13/11/08,29/10/08,15,38,3,1.9,9.8,0.005,NA,0.4074,real,1.5245,0.956,6.3225,0.042,1.5245,0.956,6.3225,0.042,25.17247611,4.616724815,16.39778302,9.5745,23.8233,27.16301837,4.325704544,15.56295521
CN3,-0.5,2008,FALL,29,13/11/08,29/10/08,15,39,4,4.8,15.1,0.009,29,0.5205,real,1.5245,0.956,6.3225,0.042,1.5245,0.956,6.3225,0.042,25.17247611,4.616724815,16.39778302,9.5745,23.8233,27.16301837,4.325704544,15.56295521
CN3,-0.5,2009,WINTER,28,25/02/09,10/02/09,16,27,1,3,3.8,0.021,NA,0.1442,real,0.804,1.163,16.1615,0.1105,0.804,1.163,16.1615,0.1105,27.65707704,5.875820772,12.35897687,5.8245,17.7601,30.52934639,6.278414959,12.44580104
CN3,-0.5,2009,WINTER,28,25/02/09,10/02/09,16,30,2,1.1,0.4,0.006,NA,0.198,real,0.804,1.163,16.1615,0.1105,0.804,1.163,16.1615,0.1105,27.65707704,5.875820772,12.35897687,5.8245,17.7601,30.52934639,6.278414959,12.44580104
CN3,-0.5,2009,WINTER,28,25/02/09,10/02/09,16,31,3,1.3,1.4,0.01,28,0.1294,real,0.804,1.163,16.1615,0.1105,0.804,1.163,16.1615,0.1105,27.65707704,5.875820772,12.35897687,5.8245,17.7601,30.52934639,6.278414959,12.44580104
CN3,-0.5,2009,WINTER,28,25/02/09,10/02/09,16,33,4,1.9,3.1,0.018,28,0.1033,real,0.804,1.163,16.1615,0.1105,0.804,1.163,16.1615,0.1105,27.65707704,5.875820772,12.35897687,5.8245,17.7601,30.52934639,6.278414959,12.44580104
CN3,-0.5,2009,WINTER,28,25/02/09,10/02/09,16,34,5,2.5,0.6,0.011,28,0.2363,real,0.804,1.163,16.1615,0.1105,0.804,1.163,16.1615,0.1105,27.65707704,5.875820772,12.35897687,5.8245,17.7601,30.52934639,6.278414959,12.44580104
CN3,-0.5,2009,WINTER,28,25/02/09,10/02/09,16,35,6,0.6,0.4,0.004,28,0.1479,real,0.804,1.163,16.1615,0.1105,0.804,1.163,16.1615,0.1105,27.65707704,5.875820772,12.35897687,5.8245,17.7601,30.52934639,6.278414959,12.44580104
CN3,-0.5,2009,SPRING,31,25/05/09,09/05/09,17,27,1,1.5,4.7,0.007,31,0.2071,real,1.663,0.8585,0.887,0.042,1.663,0.8585,0.887,0.042,57.11774283,11.29856414,17.22079705,9.8865,25.0528,61.03954083,11.22091686,17.62714479
CN3,-0.5,2009,SPRING,31,25/05/09,09/05/09,17,30,2,4.4,4.5,0.015,15.5,0.2917,real,1.663,0.8585,0.887,0.042,1.663,0.8585,0.887,0.042,57.11774283,11.29856414,17.22079705,9.8865,25.0528,61.03954083,11.22091686,17.62714479
CN3,-0.5,2009,SPRING,31,25/05/09,09/05/09,17,31,3,4.5,1.2,0.01,31,0.4321,real,1.663,0.8585,0.887,0.042,1.663,0.8585,0.887,0.042,57.11774283,11.29856414,17.22079705,9.8865,25.0528,61.03954083,11.22091686,17.62714479
CN3,-0.5,2009,SPRING,31,25/05/09,09/05/09,17,32,4,3.3,3.8,0.009,NA,0.3484,real,1.663,0.8585,0.887,0.042,1.663,0.8585,0.887,0.042,57.11774283,11.29856414,17.22079705,9.8865,25.0528,61.03954083,11.22091686,17.62714479
CN3,-0.5,2009,SPRING,31,25/05/09,09/05/09,17,33,5,1.6,5.6,0.013,15.5,0.1233,real,1.663,0.8585,0.887,0.042,1.663,0.8585,0.887,0.042,57.11774283,11.29856414,17.22079705,9.8865,25.0528,61.03954083,11.22091686,17.62714479
CN3,-0.5,2009,SPRING,31,25/05/09,09/05/09,17,34,6,1.8,3,0.015,31,0.121,real,1.663,0.8585,0.887,0.042,1.663,0.8585,0.887,0.042,57.11774283,11.29856414,17.22079705,9.8865,25.0528,61.03954083,11.22091686,17.62714479
CN3,-0.5,2009,SPRING,31,25/05/09,09/05/09,17,35,7,3.6,1.9,0.009,31,0.3869,real,1.663,0.8585,0.887,0.042,1.663,0.8585,0.887,0.042,57.11774283,11.29856414,17.22079705,9.8865,25.0528,61.03954083,11.22091686,17.62714479
CN3,-0.5,2009,SUMMER,28,22/07/09,08/07/09,18,26,1,5.7,6.8,0.026,7,0.2154,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,63.49685785,13.09504507,23.90989222,18.4257,31.6764,65.12989148,13.32210145,24.13568
CN3,-0.5,2009,SUMMER,28,22/07/09,08/07/09,18,28,2,11.7,7.7,0.025,14,0.4694,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,63.49685785,13.09504507,23.90989222,18.4257,31.6764,65.12989148,13.32210145,24.13568
CN3,-0.5,2009,SUMMER,28,22/07/09,08/07/09,18,29,3,15.8,12.8,0.032,7,0.5004,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,63.49685785,13.09504507,23.90989222,18.4257,31.6764,65.12989148,13.32210145,24.13568
CN3,-0.5,2009,SUMMER,28,22/07/09,08/07/09,18,31,4,11,6,0.02,14,0.554,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,63.49685785,13.09504507,23.90989222,18.4257,31.6764,65.12989148,13.32210145,24.13568
CN3,-0.5,2009,SUMMER,28,22/07/09,08/07/09,18,32,5,9.9,4.1,0.016,14,0.6245,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,63.49685785,13.09504507,23.90989222,18.4257,31.6764,65.12989148,13.32210145,24.13568
CN3,-0.5,2009,SUMMER,28,22/07/09,08/07/09,18,33,6,15.6,12.8,0.028,9.3,0.5672,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,63.49685785,13.09504507,23.90989222,18.4257,31.6764,65.12989148,13.32210145,24.13568
CN3,-0.5,2009,SUMMER,28,22/07/09,08/07/09,18,34,7,19.8,4.9,0.022,9.3,0.8872,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,63.49685785,13.09504507,23.90989222,18.4257,31.6764,65.12989148,13.32210145,24.13568
CN3,-0.5,2009,SUMMER,28,22/07/09,08/07/09,18,35,8,18.1,14.3,0.029,5.6,0.6217,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,63.49685785,13.09504507,23.90989222,18.4257,31.6764,65.12989148,13.32210145,24.13568
CN3,-0.5,2009,FALL,29,17/11/09,11/11/09,19,26,1,6.7,7.2,0.012,29,0.5388,real,0.277,0.21,1.637,0.059,0.277,0.21,1.637,0.059,26.4684782,4.858170035,18.26094483,11.8179,26.6676,26.93348338,4.464779583,17.73479
CN3,-0.5,2009,FALL,29,17/11/09,11/11/09,19,27,2,4.5,7,0.013,29,0.3588,real,0.277,0.21,1.637,0.059,0.277,0.21,1.637,0.059,26.4684782,4.858170035,18.26094483,11.8179,26.6676,26.93348338,4.464779583,17.73479
CN3,-0.5,2009,FALL,29,17/11/09,11/11/09,19,30,3,3.9,5.4,0.011,29,0.3643,real,0.277,0.21,1.637,0.059,0.277,0.21,1.637,0.059,26.4684782,4.858170035,18.26094483,11.8179,26.6676,26.93348338,4.464779583,17.73479
CN3,-0.5,2009,FALL,29,17/11/09,11/11/09,19,34,4,8.4,0.7,0.014,14.5,0.6193,real,0.277,0.21,1.637,0.059,0.277,0.21,1.637,0.059,26.4684782,4.858170035,18.26094483,11.8179,26.6676,26.93348338,4.464779583,17.73479
CN3,-0.5,2010,WINTER,44,04/03/10,10/02/10,20,31,1,1.5,0.8,0.007,44,0.2099,real,5.737,1.4345,24.5965,0.042,5.737,1.4345,24.5965,0.042,19.29701727,4.35475059,12.82373808,4.6834,17.5183,19.40847283,4.584903466,12.88634
CN3,-0.5,2010,WINTER,44,04/03/10,10/02/10,20,33,2,2.9,3.8,0.013,22,0.2222,real,5.737,1.4345,24.5965,0.042,5.737,1.4345,24.5965,0.042,19.29701727,4.35475059,12.82373808,4.6834,17.5183,19.40847283,4.584903466,12.88634
CN3,-0.5,2010,WINTER,44,04/03/10,10/02/10,20,34,3,1.5,1.6,0.007,44,0.2199,real,5.737,1.4345,24.5965,0.042,5.737,1.4345,24.5965,0.042,19.29701727,4.35475059,12.82373808,4.6834,17.5183,19.40847283,4.584903466,12.88634
CN3,-0.5,2010,SPRING,29,14/05/10,30/04/10,21,27,1,12.2,NA,0.017,9.7,0.7187,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.35624812,10.42818376,17.05192483,10.1331,23.308,53.4571901,10.09144029,17.18483
CN3,-0.5,2010,SPRING,29,14/05/10,30/04/10,21,31,2,9,3.7,0.019,9.7,0.4774,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.35624812,10.42818376,17.05192483,10.1331,23.308,53.4571901,10.09144029,17.18483
CN3,-0.5,2010,SPRING,29,14/05/10,30/04/10,21,32,3,14.2,6.9,0.02,14.5,0.7071,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.35624812,10.42818376,17.05192483,10.1331,23.308,53.4571901,10.09144029,17.18483
CN3,-0.5,2010,SPRING,29,14/05/10,30/04/10,21,33,4,2.1,5.4,0.017,14.5,0.1259,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.35624812,10.42818376,17.05192483,10.1331,23.308,53.4571901,10.09144029,17.18483
CN3,-0.5,2010,SPRING,29,14/05/10,30/04/10,21,34,5,8.5,3.4,0.023,14.5,0.3627,real,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.35624812,10.42818376,17.05192483,10.1331,23.308,53.4571901,10.09144029,17.18483
CN3,-0.5,2010,SUMMER,30,28/07/10,13/07/10,22,21,1,15.8,11.8,0.023,10,0.7005,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,59.11499114,12.08939439,24.76293333,18.9406,33.3335,60.37574652,12.2179462,24.322315
CN3,-0.5,2010,SUMMER,30,28/07/10,13/07/10,22,22,2,17.9,9.4,0.022,10,0.8065,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,59.11499114,12.08939439,24.76293333,18.9406,33.3335,60.37574652,12.2179462,24.322315
CN3,-0.5,2010,SUMMER,30,28/07/10,13/07/10,22,29,3,15.1,10.4,0.022,10,0.6744,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,59.11499114,12.08939439,24.76293333,18.9406,33.3335,60.37574652,12.2179462,24.322315
CN3,-0.5,2010,SUMMER,30,28/07/10,13/07/10,22,31,4,18.1,14.1,0.02,10,0.9224,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,59.11499114,12.08939439,24.76293333,18.9406,33.3335,60.37574652,12.2179462,24.322315
CN3,-0.5,2010,SUMMER,30,28/07/10,13/07/10,22,32,5,13.6,13.8,0.026,10,0.525,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,59.11499114,12.08939439,24.76293333,18.9406,33.3335,60.37574652,12.2179462,24.322315
CN3,-0.5,2010,FALL,31,08/11/10,24/10/10,23,26,1,3.4,18,0.009,31,0.3678,real,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,31.18635787,5.866472822,18.18922581,12.815,23.6266,32.16924147,5.649308446,18.09144
CN3,-0.5,2010,FALL,31,08/11/10,24/10/10,23,27,2,7.6,13.5,0.012,15.5,0.626,real,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,31.18635787,5.866472822,18.18922581,12.815,23.6266,32.16924147,5.649308446,18.09144
CN3,-0.5,2010,FALL,31,08/11/10,24/10/10,23,28,3,3.9,5.7,0.009,31,0.4352,real,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,31.18635787,5.866472822,18.18922581,12.815,23.6266,32.16924147,5.649308446,18.09144
CN3,-0.5,2010,FALL,31,08/11/10,24/10/10,23,31,4,4.4,11.7,0.01,31,0.4263,real,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,31.18635787,5.866472822,18.18922581,12.815,23.6266,32.16924147,5.649308446,18.09144
CN3,-0.5,2010,FALL,31,08/11/10,24/10/10,23,32,5,3,7.8,0.011,31,0.2847,real,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,31.18635787,5.866472822,18.18922581,12.815,23.6266,32.16924147,5.649308446,18.09144
CN3,-0.5,2010,FALL,31,08/11/10,24/10/10,23,35,6,4.3,6.5,0.01,31,0.4113,real,1.064,0.315,1.476,0.042,1.064,0.315,1.476,0.042,31.18635787,5.866472822,18.18922581,12.815,23.6266,32.16924147,5.649308446,18.09144
CN3,-0.5,2011,WINTER,28,18/02/11,04/02/11,24,30,1,2.5,0.3,0.009,28,0.2641,real,0.277,0.5245,11.6935,0.042,0.277,0.5245,11.6935,0.042,22.52042086,4.837673815,12.00069204,5.0804,17.7057,23.23260903,4.458375858,12.63188
CN3,-0.5,2011,SPRING,43,16/06/11,26/05/11,25,26,1,5.2,3.1,0.022,8.6,0.239,real,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,55.94384147,11.36357234,20.06232302,13.0353,29.0553,60.40421056,11.36676698,19.98054
CN3,-0.5,2011,SUMMER,29,15/07/11,01/07/11,26,26,1,16.1,10.2,0.023,14.5,0.6971,real,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,61.16557405,12.41750456,24.566082,17.9219,32.6377,62.24610925,12.26386563,24.72804
CN3,-0.5,2011,SUMMER,29,15/07/11,01/07/11,26,27,2,16.3,14.6,0.021,9.7,0.7922,real,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,61.16557405,12.41750456,24.566082,17.9219,32.6377,62.24610925,12.26386563,24.72804
CN3,-0.5,2011,SUMMER,29,15/07/11,01/07/11,26,29,3,10.6,7,0.021,14.5,0.4989,real,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,61.16557405,12.41750456,24.566082,17.9219,32.6377,62.24610925,12.26386563,24.72804
CN3,-0.5,2011,SUMMER,29,15/07/11,01/07/11,26,32,4,16.4,15.3,0.02,14.5,0.8389,real,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,61.16557405,12.41750456,24.566082,17.9219,32.6377,62.24610925,12.26386563,24.72804
CN3,-0.5,2011,SUMMER,29,15/07/11,01/07/11,26,33,5,16.8,6.9,0.023,14.5,0.742,real,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,61.16557405,12.41750456,24.566082,17.9219,32.6377,62.24610925,12.26386563,24.72804
CN3,-0.5,2011,SUMMER,29,15/07/11,01/07/11,26,34,6,10.1,7.5,0.02,14.5,0.4932,real,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,61.16557405,12.41750456,24.566082,17.9219,32.6377,62.24610925,12.26386563,24.72804
CN3,-0.5,2011,SUMMER,29,15/07/11,01/07/11,26,35,7,15.2,16.6,0.022,14.5,0.6776,real,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,61.16557405,12.41750456,24.566082,17.9219,32.6377,62.24610925,12.26386563,24.72804
CN3,-0.5,2011,FALL,28,28/10/11,14/10/11,27,27,1,2.8,10.3,0.018,28,0.1599,real,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,35.55616989,6.926234732,21.48071964,14.6017,30.5998,37.26619538,6.973890058,21.714865
CN3,-0.5,2011,FALL,28,28/10/11,14/10/11,27,28,2,4.1,12.2,0.012,28,0.3335,real,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,35.55616989,6.926234732,21.48071964,14.6017,30.5998,37.26619538,6.973890058,21.714865
CN3,-0.5,2011,FALL,28,28/10/11,14/10/11,27,32,3,4.3,15.8,0.014,28,0.3135,real,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,35.55616989,6.926234732,21.48071964,14.6017,30.5998,37.26619538,6.973890058,21.714865
CN3,-0.5,2011,FALL,28,28/10/11,14/10/11,27,33,4,2,5.1,0.01,28,0.1935,real,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,35.55616989,6.926234732,21.48071964,14.6017,30.5998,37.26619538,6.973890058,21.714865
CN3,-0.5,2011,FALL,28,28/10/11,14/10/11,27,34,5,2.5,10,0.013,28,0.1952,real,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,35.55616989,6.926234732,21.48071964,14.6017,30.5998,37.26619538,6.973890058,21.714865
CN3,-0.5,2012,WINTER,30,22/02/12,07/02/12,28,27,1,1,NA,0.016,30,0.0607,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,30.8015047,6.432298826,10.27466867,0.7359,17.1056,32.33031445,6.135325668,10.857825
CN3,-0.5,2012,WINTER,30,22/02/12,07/02/12,28,28,2,1.5,NA,0.015,30,0.1,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,30.8015047,6.432298826,10.27466867,0.7359,17.1056,32.33031445,6.135325668,10.857825
CN3,-0.5,2012,WINTER,30,22/02/12,07/02/12,28,29,3,1.1,0.1,0.005,30,0.2303,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,30.8015047,6.432298826,10.27466867,0.7359,17.1056,32.33031445,6.135325668,10.857825
CN3,-0.5,2012,WINTER,30,22/02/12,07/02/12,28,30,4,1.3,0.3,0.005,30,0.2527,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,30.8015047,6.432298826,10.27466867,0.7359,17.1056,32.33031445,6.135325668,10.857825
CN3,-0.5,2012,WINTER,30,22/02/12,07/02/12,28,31,5,0.3,NA,0.002,30,0.1808,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,30.8015047,6.432298826,10.27466867,0.7359,17.1056,32.33031445,6.135325668,10.857825
CN3,-0.5,2012,WINTER,30,22/02/12,07/02/12,28,35,6,1.8,0.9,0.005,30,0.396,real,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,30.8015047,6.432298826,10.27466867,0.7359,17.1056,32.33031445,6.135325668,10.857825
